Product code,Station number,Year,Month,Monthly Precipitation Total (mm),Quality
IDCJAC0001,86071,2001,11,74.8,Y
IDCJAC0001,86071,2001,12,49.4,Y
IDCJAC0001,86071,2002,1,38.2,Y
IDCJAC0001,86071,2002,2,68,Y
IDCJAC0001,86071,2002,3,21,Y
IDCJAC0001,86071,2002,4,39.4,Y
IDCJAC0001,86071,2002,5,36.8,Y
IDCJAC0001,86071,2002,6,27.2,Y
IDCJAC0001,86071,2002,7,19.6,Y
IDCJAC0001,86071,2002,8,35.6,Y
IDCJAC0001,86071,2002,9,39.2,Y
IDCJAC0001,86071,2002,10,34.2,Y
IDCJAC0001,86071,2002,11,25.4,Y
IDCJAC0001,86071,2002,12,12,Y
IDCJAC0001,86071,2003,1,10.6,Y
IDCJAC0001,86071,2003,2,20,Y
IDCJAC0001,86071,2003,3,22.6,Y
IDCJAC0001,86071,2003,4,73.2,Y
IDCJAC0001,86071,2003,5,23.6,Y
IDCJAC0001,86071,2003,6,35.2,Y
IDCJAC0001,86071,2003,7,68,Y
IDCJAC0001,86071,2003,8,49.4,Y
IDCJAC0001,86071,2003,9,29.2,Y
IDCJAC0001,86071,2003,10,70.8,Y
IDCJAC0001,86071,2003,11,19.2,Y
IDCJAC0001,86071,2003,12,71.2,Y
IDCJAC0001,86071,2004,1,63.2,Y
IDCJAC0001,86071,2004,2,13,Y
IDCJAC0001,86071,2004,3,14.8,Y
IDCJAC0001,86071,2004,4,51.8,Y
IDCJAC0001,86071,2004,5,29.2,Y
IDCJAC0001,86071,2004,6,38.2,Y
IDCJAC0001,86071,2004,7,27.6,Y
IDCJAC0001,86071,2004,8,72.2,Y
IDCJAC0001,86071,2004,9,65,Y
IDCJAC0001,86071,2004,10,64.8,Y
IDCJAC0001,86071,2004,11,123.4,Y
IDCJAC0001,86071,2004,12,59,Y
IDCJAC0001,86071,2005,1,23.8,Y
IDCJAC0001,86071,2005,2,167.4,Y
IDCJAC0001,86071,2005,3,8.6,Y
IDCJAC0001,86071,2005,4,30.6,Y
IDCJAC0001,86071,2005,5,10.6,Y
IDCJAC0001,86071,2005,6,42.6,Y
IDCJAC0001,86071,2005,7,25.2,Y
IDCJAC0001,86071,2005,8,59.4,Y
IDCJAC0001,86071,2005,9,41,Y
IDCJAC0001,86071,2005,10,41.6,Y
IDCJAC0001,86071,2005,11,57.6,Y
IDCJAC0001,86071,2005,12,81.6,Y
IDCJAC0001,86071,2006,1,54.2,Y
IDCJAC0001,86071,2006,2,72.4,Y
IDCJAC0001,86071,2006,3,16,Y
IDCJAC0001,86071,2006,4,45,Y
IDCJAC0001,86071,2006,5,67,Y
IDCJAC0001,86071,2006,6,8.8,Y
IDCJAC0001,86071,2006,7,51.6,Y
IDCJAC0001,86071,2006,8,34.4,Y
IDCJAC0001,86071,2006,9,36.6,Y
IDCJAC0001,86071,2006,10,9.2,Y
IDCJAC0001,86071,2006,11,24.8,Y
IDCJAC0001,86071,2006,12,18.4,Y
IDCJAC0001,86071,2007,1,33.4,Y
IDCJAC0001,86071,2007,2,13.2,Y
IDCJAC0001,86071,2007,3,42.2,Y
IDCJAC0001,86071,2007,4,23,Y
IDCJAC0001,86071,2007,5,38.8,Y
IDCJAC0001,86071,2007,6,46.8,Y
IDCJAC0001,86071,2007,7,62.6,Y
IDCJAC0001,86071,2007,8,15,Y
IDCJAC0001,86071,2007,9,18.6,Y
IDCJAC0001,86071,2007,10,17.4,Y
IDCJAC0001,86071,2007,11,66.2,Y
IDCJAC0001,86071,2007,12,71.2,Y
IDCJAC0001,86071,2008,1,32.8,Y
IDCJAC0001,86071,2008,2,24.6,Y
IDCJAC0001,86071,2008,3,70.8,Y
IDCJAC0001,86071,2008,4,16.4,Y
IDCJAC0001,86071,2008,5,44,Y
IDCJAC0001,86071,2008,6,14.4,Y
IDCJAC0001,86071,2008,7,44.4,Y
IDCJAC0001,86071,2008,8,44.8,Y
IDCJAC0001,86071,2008,9,12,Y
IDCJAC0001,86071,2008,10,14.2,Y
IDCJAC0001,86071,2008,11,54.2,Y
IDCJAC0001,86071,2008,12,76.8,Y
IDCJAC0001,86071,2009,1,0.8,Y
IDCJAC0001,86071,2009,2,3,Y
IDCJAC0001,86071,2009,3,47.6,Y
IDCJAC0001,86071,2009,4,39.2,Y
IDCJAC0001,86071,2009,5,10.6,Y
IDCJAC0001,86071,2009,6,25.8,Y
IDCJAC0001,86071,2009,7,39.6,Y
IDCJAC0001,86071,2009,8,41.2,Y
IDCJAC0001,86071,2009,9,71.2,Y
IDCJAC0001,86071,2009,10,22,Y
IDCJAC0001,86071,2009,11,103.6,Y
IDCJAC0001,86071,2009,12,60.2,Y
IDCJAC0001,86071,2010,1,25.6,Y
IDCJAC0001,86071,2010,2,62.8,Y
IDCJAC0001,86071,2010,3,84.8,Y
IDCJAC0001,86071,2010,4,21.4,Y
IDCJAC0001,86071,2010,5,25,Y
IDCJAC0001,86071,2010,6,63.4,Y
IDCJAC0001,86071,2010,7,30.8,Y
IDCJAC0001,86071,2010,8,68.2,Y
IDCJAC0001,86071,2010,9,53,Y
IDCJAC0001,86071,2010,10,144.8,Y
IDCJAC0001,86071,2010,11,115.2,Y
IDCJAC0001,86071,2010,12,85.6,Y
IDCJAC0001,86071,2011,1,89.6,Y
IDCJAC0001,86071,2011,2,131.4,Y
IDCJAC0001,86071,2011,3,30.4,Y
IDCJAC0001,86071,2011,4,99.6,Y
IDCJAC0001,86071,2011,5,68.4,N
IDCJAC0001,86071,2011,6,32.4,Y
IDCJAC0001,86071,2011,7,37.4,Y
IDCJAC0001,86071,2011,8,19,Y
IDCJAC0001,86071,2011,9,72,Y
IDCJAC0001,86071,2011,10,63.2,Y
IDCJAC0001,86071,2011,11,108.8,Y
IDCJAC0001,86071,2011,12,80.2,Y
IDCJAC0001,86071,2012,1,29.4,Y
IDCJAC0001,86071,2012,2,59.8,Y
IDCJAC0001,86071,2012,3,59,Y
IDCJAC0001,86071,2012,4,50.6,Y
IDCJAC0001,86071,2012,5,82.6,Y
IDCJAC0001,86071,2012,6,72.4,Y
IDCJAC0001,86071,2012,7,59,Y
IDCJAC0001,86071,2012,8,52.8,Y
IDCJAC0001,86071,2012,9,39.2,Y
IDCJAC0001,86071,2012,10,29.2,Y
IDCJAC0001,86071,2012,11,37.2,Y
IDCJAC0001,86071,2012,12,30,Y
IDCJAC0001,86071,2013,1,7.6,Y
IDCJAC0001,86071,2013,2,66.4,Y
IDCJAC0001,86071,2013,3,41.4,Y
IDCJAC0001,86071,2013,4,28,Y
IDCJAC0001,86071,2013,5,38,Y
IDCJAC0001,86071,2013,6,99.8,Y
IDCJAC0001,86071,2013,7,62.4,Y
IDCJAC0001,86071,2013,8,58.6,Y
IDCJAC0001,86071,2013,9,87.2,Y
IDCJAC0001,86071,2013,10,51.4,Y
IDCJAC0001,86071,2013,11,59.2,Y
IDCJAC0001,86071,2013,12,41,Y
IDCJAC0001,86071,2014,1,13.6,Y
IDCJAC0001,86071,2014,2,25.6,Y
IDCJAC0001,86071,2014,3,26.2,Y
IDCJAC0001,86071,2014,4,76.8,Y
IDCJAC0001,86071,2014,5,35.2,Y
IDCJAC0001,86071,2014,6,53.4,Y
IDCJAC0001,86071,2014,7,19,Y
IDCJAC0001,86071,2014,8,37.2,Y
IDCJAC0001,86071,2014,9,34.2,Y
IDCJAC0001,86071,2014,10,52.2,N
IDCJAC0001,86071,2014,11,59.6,Y
IDCJAC0001,86071,2014,12,39.8,Y
IDCJAC0001,86071,2015,1,5.6,N
